hash,dungeon_id,keystone_level,duration,timestamp,faction,members
2c1fddd8617458b79967ee250b832665d67af586892b2f683a4a711aae2695ca,247,15,1697783,1742125692000,ALLIANCE,d27dcd309635ebde1521c4f9526405ce232bc75c64c4f11c563cb931ad137795;90016996ae099df3d5231b0406e9a6d1161bbccb84bfcdcb0cdce457ddb7e457;4c1e2a82841948b6e23676dbccdffb9d56f4560b56c86773ceba550a3f7467f7;d25baf6cfccb9ca376cf762c5d3a3f9826124e5aaf6c22e79afd22079815508f;e41c953f164e025701afb6ce7490b86ea95504260757d4836975b80d61af91b9
190813a386cf77c3fb5121330e0217a9ccb43e8817a58f30259a199547c25e9f,247,15,1746709,1742301256000,ALLIANCE,e41c953f164e025701afb6ce7490b86ea95504260757d4836975b80d61af91b9;8f88008ed5c569ad48333103af58e1c969680d0fb7d395955a7cb30c269b3d95;4c1e2a82841948b6e23676dbccdffb9d56f4560b56c86773ceba550a3f7467f7;d25baf6cfccb9ca376cf762c5d3a3f9826124e5aaf6c22e79afd22079815508f;d27dcd309635ebde1521c4f9526405ce232bc75c64c4f11c563cb931ad137795
c276cd2c1fc5fd621a4210b8da50f4643d95e939f6f74c55c71f57b6d68720c8,247,15,1780232,1741963772000,ALLIANCE,e41c953f164e025701afb6ce7490b86ea95504260757d4836975b80d61af91b9;26624d076732dd53552f4ea9c90c30bdfb9f27e262e57a18e31a9b002165be9c;4c1e2a82841948b6e23676dbccdffb9d56f4560b56c86773ceba550a3f7467f7;d25baf6cfccb9ca376cf762c5d3a3f9826124e5aaf6c22e79afd22079815508f;d27dcd309635ebde1521c4f9526405ce232bc75c64c4f11c563cb931ad137795
c8ca6c3ce1f65c6cc71c27947df8aee173d10fb8c948fd782fe53d69d0f26e63,247,15,1788238,1742075751000,ALLIANCE,8eb769e47b1e2634f4e65ffe43ba392ba807bd8f81fd4b0752b9927dca465d66;c62c823e5b9be998464faec4d40eb1e5232981d1f95ddeaadccc1ac81da3bfef;a20e44c8b69ab5772a730bc6c7adeb7f7d755df2c66e049b952de05b74672185;7483c9ef94ecbbf578bd2616644fc156d564781c062853d82de1db5b0a345452;8fa0816950a6edc5dc50321f23413af42e8295d914bb57844f50f8f868cf1873
3d302804ade4f1dfb3963a2a04c1602d692dfc653aeee92c6ff83475c795b6b0,370,16,1891385,1742307887000,ALLIANCE,d25baf6cfccb9ca376cf762c5d3a3f9826124e5aaf6c22e79afd22079815508f;e41c953f164e025701afb6ce7490b86ea95504260757d4836975b80d61af91b9;4c1e2a82841948b6e23676dbccdffb9d56f4560b56c86773ceba550a3f7467f7;d27dcd309635ebde1521c4f9526405ce232bc75c64c4f11c563cb931ad137795;90016996ae099df3d5231b0406e9a6d1161bbccb84bfcdcb0cdce457ddb7e457
1ad3819a3dc3ba6c2c179a089a359d9b6c4d35c9760f6d04d562464cfa597915,370,15,1788348,1742335210000,ALLIANCE,91f1f0f42c98d3b8ee424d9ed7b2b021f9fd26b1613bfa268d26a89ddbf041f3;6047fc3916b5bca55a35776b5138bfac2fdf33f8968fd4aa46eef4af02a38bbe;7b914be6c9f251591bc91fdf3c5469d0602f0fcec41f0d490f613753bd2b19fa;9a40879884e7082153ba0515a447606233bd8289a534cd02eace76dbc0e364f5;b186436797c93210bd7160f166086f7240616ff0e80e0f8dd0ee91cdb20b6a12
0416473f8b2a4f9af421ba1592f2cecb9b10b31eb09de3cb979e8bef5f60c663,370,15,1794081,1742225188000,ALLIANCE,c3010671fe6e2c40559c2af238b71cc0a55521c2a2675b7db6eda09af3aeca24;7a37bb277a346adbdf74a36b75f4c456148ab6ae127dffc6b6fa0bf69b22ef64;d83a25801105f4467808283655a3064329fd2d6a5cde2cb5fedbf81fd1f15e99;5c224ef17447b066e41f14d69903aca9030b264f5f2031e3191412b096f457a2;863446d965ca1fd0c4001268f48abec78a733c9cc794ec169df7e1e4805d3954
9daff7b2e070522c0310fe5ce86efa9cb2e2a855b28713e386e7e16806365ac4,382,15,1881889,1742128798000,ALLIANCE,4c1e2a82841948b6e23676dbccdffb9d56f4560b56c86773ceba550a3f7467f7;90016996ae099df3d5231b0406e9a6d1161bbccb84bfcdcb0cdce457ddb7e457;d27dcd309635ebde1521c4f9526405ce232bc75c64c4f11c563cb931ad137795;d25baf6cfccb9ca376cf762c5d3a3f9826124e5aaf6c22e79afd22079815508f;e41c953f164e025701afb6ce7490b86ea95504260757d4836975b80d61af91b9
b0769a63a487d0a7c8109b9b4234395a63960e25b34dee51203e87bebc269696,382,15,2003040,1742313147000,HORDE,625484c442ded831405a17986f2e37bf7b0934a12c4ae1e26451579d550cf94a;e1dac6e2558bbdb2aa3a55bfc9f065c67170206bf8062b30a0018a54c32712fb;65355f55c94c5daf6df338bc7760dc3c244c4b43c3c5d5bf4d2769c64da8d1b2;9944b16a649117b16c1b28a53dbf969c5344f0284b478fb18fee5911245baf7a;da1719605719c7a446ebd273fa6feb19d35e21f31ce3282a521e2a4c392f3fcc
1068ef0eaee87e417dc348a87fcd7bac35f15d64edc408f2f68b2dca3ebc1934,382,15,2021240,1741875703000,HORDE,26624d076732dd53552f4ea9c90c30bdfb9f27e262e57a18e31a9b002165be9c;d27dcd309635ebde1521c4f9526405ce232bc75c64c4f11c563cb931ad137795;4c1e2a82841948b6e23676dbccdffb9d56f4560b56c86773ceba550a3f7467f7;d25baf6cfccb9ca376cf762c5d3a3f9826124e5aaf6c22e79afd22079815508f;e41c953f164e025701afb6ce7490b86ea95504260757d4836975b80d61af91b9
