hash,dungeon_id,keystone_level,duration,timestamp,faction,members
0285ea4684429c5b87894c0075b5c0114698a6539749dd9bbac94e64885375bc,247,11,1838105,1741643245000,ALLIANCE,ab8a685ff1c26fa7e3912ca0e1186384b54a374fe5dbc2c13f0109409c422ea6;93e541ca0479fd54c02a41845169a5bcd998837ce62f0e6d09b7e4e07cc4048a;68b8054f0af93a72ed08502052d4690024e73459ac8f3c34f5a71af86bb74d1f;cd80aa71195c3aed4e6466ad82088dae679d1ec42bf59886ad2e2097cfe598e0;3f58c324e5a6bc42d2c8453c89b868042b4768911c5766b8b295c96a0388e1d1
ecc186beb45b5d7286e97c096ef47646208b9fabe3284da46958d6da29d5d982,247,11,1897087,1741547632000,ALLIANCE,58746dc10aba2a46165a32a4c1de5d5597e5d9e2a6f4564a8d9e8e0647185975;09cb74a23451e751e15c27ff041da76ae426a045afd25515a5ce2c3ad62df2e7;0495f0b144341d8f97f6503ca95e19403de19377619f64977c363a0fb1b5970f;3b2c27b0a006a926dc634983c1d64d4c048ad8293a87fa9521722b43fc939abd;015d78f319781ff255f18cb192f148c7227c60796292d3f6d5679edf6c5bebf9
15383569195f4f6c1f082575612a49201befde4abc061b47b9b387b58541a682,247,11,1898358,1741724443000,HORDE,8172e249c2c7a1cce3b14e4800d7752c7b57fc5bb02c7caefaf6150356ebad41;cb356006433f6213fe7815f9575e01b811e0bb63755e74b315a8e8ebfe8e438a;cb62d61043c409550b0b861085aadbbc8efe62b35f8d113e574da11b3e6b1404;84c5d615bb5289a86ef744fa9c680c4ab41b2fb8e9f062ed08f30fc5a2438152;7b3c81c28365c1a4df7502ab2c9a9c2fef6db999620168272c44de0709d32c48
465c75fa1d7da41be61f61408e9e861eb1841aec9ccf3ea40846d8819d88a7a8,247,11,1933175,1741627314000,HORDE,15f305a04eac088d49d638a1fcbcb3ef177984bab962888f4516a1e19cc12ba3;d178c3a75d667b2e5b40e10b87b787bf2df0d96286a8421f3b5575f5424742a0;77027b4be7f319b000dbfe656e58a892ac45de91219dcf2552bdabff19977ab9;bc2adc26698a2a14c0ec166f8684d74fd913cee7adc91a10acdaad18d71dc81c;b7317aea4579b0d92074aed3d1d5a5a13c45abe3c0e6668815ef61b621713e87
a3a92cbfeba4ad956a0f8c480681e4c1a578004c137bdb8fc9f224d60ab04d83,247,11,1973667,1741449271000,HORDE,d109191b8ccd73d9870b59785e624a3afd95b49128e0347881fedfa326892e37;bcede454996b4c97e721c2cbad534040493c95892a5ea4944c833b9c39f7ba76;9f964fe0694a2db84f359d5b63871c396e4b03b4ebb0ffce2a43bb66d3a2e33d;bcb7080e3fdba935f60f6221de40a093adc6913b62036e2ef79f1899d03b383c;4ecf2b8c81bca28d659349e3787dc50a0a1e9f7fb103db44e753f9cf8c0842d7
74482f8b3816fe8ccb71ea6b0807899d79d9ddf9499783270f2d34246a31ac3f,247,11,1979362,1741707608000,HORDE,05374ac101af8d2d32b58c91b8ede3900bd9a077a23a6203129d9279094164b6;f44f6310961745ea06dc33fa1a113a852b08ffb96eb6d8c8aa2578fc1ef8f3e4;817e0ed54cbc577c5045c51512efabad1c0f05aa1a7bb8e7634d02a7199a98cf;3ccb6f2c98405a9b2a41c6ef4b328087e082ef8b81346b37757864e9dd1d6fa9;55ba859f375b493d5e43ee3efca1ed682c2d1729a53bdbd3521fb118dca2b7a9
e10c5a9bd620adf229eb9d15827eb252b3b8069c58354740d08795ce0ddaca4a,247,11,2028547,1741544082000,ALLIANCE,b918cb3304f4a38f1abd8a01b69bd9df0d30c34c387238bbcf69ab185743bca2;00ecd9d77d360915438604255b048aae8f84a3fb17c9b51eba916c0ce4b5fd22;8fcc8c42da880f649aa0aae6de071c3a2a5fdd900d73e4db60a9e3f0f2527f17;61859c3ab1535cdea3950ffa36292f8951c17b4658adc3e47bf07b81c7861292;411393eb45cf0b7718a023ac85784ad2acfcd22c51705924290aaf453dda0da4
dcfa6b343bfdf639db54043e73a52f24ed1aa37a8b55f263e45dc465142e0544,247,11,2160790,1741736427000,HORDE,4adf617305318eb842e4e54ab931f5f09b5d79dac17d41404d79dad0c5825cc7;9cf84f00242b6e2ecf18fe60d9220f59168ccd6fdef5e00a6455f358e591e7b7;78bb51ee931d0c9c89332150adf70ab120109d533a087eb0fcdb4702c1dd7666;d913e3c37ba69df8a722989640da2ecbf77dbbb8c79eceb59fa7f34de677bc99;bce61cc14e59c7b29fbc830b3d5c99f9726a13560e9b9c1f167943c8e61759f7
0dc95b66e5440f07cda5ea691baf476c6dd7bed74ad65857ec22faac8255375e,247,11,2305458,1741644620000,HORDE,79e8e0d56be46e8bebecbf8503d6843a70978ea7f6938b673b73634b9c5a1c6f;6fe38a61bf433a5a6456d0b4416a65de53944db1529cde524c155dfe96e7b9e7;199de4caa93b4062530b55a230a6c6dc77575ae38165656cccd73fdcda8f32eb;298f4312d2c3f593f6087c5815d9fac92dfb631d6141f5e6b79d91d82e61e2ad;771944abe3192cd41dc73ded311b4dd294d698284d5b1522d8114d4622767502
8c915b1b4c6044758b2f33bb3a29ce55f768e5621fde7b9c42b2e5ec23cfe166,247,11,2429845,1741532163000,ALLIANCE,7241726d6961a6f9a7fa2a906c2525c8fe09b44e4996bd5316d4c27afe9106e9;ac5b717d68592516fc7e66e7d2177b79e7d4cd0206dae59997093afc27ea631a;04d0c3a7d707e5205973dd4aba9b29c0f34a473bb6daf18a71eba9515e6521af;a09c104fb9bfc572be15b8e1b64a7854bd12be0cf32a98cf051186e005776c68;487fcca90f7ff8de5e9a8aa5e278cd79c15cf4068bc0be266d8b6e5c9724951a
00085f20f6c392ccd8105a6d43b3b841ca5a6ddae1b63ae425820f5a3a542c06,247,11,2463619,1741435580000,ALLIANCE,25e95dd86e82be349f4ef03314b39e07fd24dbdc6c1d3ad8e2819b07e5e4a4c5;5b2cc6b76f1a18483fc4a3365639cfc738b103f06400fa08fc90144c0b624001;5b0c0ed6eaf05a005b66412369d04639a6b1fabb9755353dccb06f306689e3ff;0dfaa37748492ac5ccaec75cf627e33b9b98b731fafc460fe1cf7f24abac9e7c;dd3b987f9a754d392ff28f577156254f929aeee0386e7a4e8087b8b7115fe2dc
87f7edf9b36e5a116686c21f45548e4de941d81c427e838a50f13eb1b29747f6,247,11,2618142,1741565905000,ALLIANCE,f6b1cfdc70b3708053ab79ed78b891167b10e97f6e107ba061585e53b7421957;ef92f5df4a173537c2aa3d98519ba5b0e05ee4bfdc4a48b9fd2eced0449b582e;5c444aedbd6a80ada2e2121ee3496cb1ef6ef1366f2c4e58ed40e14af2bc1671;967723f58228ab2cd783c4f7d5bb4630e13c3ce3aac5d5b7c2603be65c37c33d;6490a01914ec64ccec38b08240e196dbb5eec9523d8ede7025300b3983ebe0d2
3cc0f462d5f93175b568dec30c067619c64599e3f51acb9390456ce407929ce1,247,11,2689783,1741532483000,HORDE,5d539f65545daf70a7ac63edead3ae512ed7e3d79ac8f9c1364e3fe1ba0aa9ae;2c13a7808ad8608f116fc41bdf7ea276dde5934f0f67e74f530ef9e8c39cb3ed;61859c3ab1535cdea3950ffa36292f8951c17b4658adc3e47bf07b81c7861292;eab523107b7eae4afbfe5bc1a27c589f564dbc8f09e79dce596e2bdc87b47ab0;ad4e1bb885b81c03e786c1ff6bfb03350106961d955f8843fb08df12b427a199
d8bd9966f9bbe2c84b98f8ee49ab5fe41961322ce98233c3131817c8e4e9f544,247,11,2828222,1741605662000,ALLIANCE,7a73620ec7828d95a2049211030d2c18852953e14815eada8233784d8628530b;49579469af446d56324596e886a8b826b7715ea350ded0a89b436f6152e3e015;42dd00308be75347e1dae92f5aca769843eadc995d86d2c92ca144758bb2dd76;49e9011477f9a2fc55caf1a3920c8b86396d3e05c26c7105da972ca62cb6e704;fbdb399e481a09a9b511d02692fdff7a8c2573374bf0234856d99228349eb6e8
fb94bcdd7de9c2580dfb26314b86c01ab17822dd8eb987909f0981df522d24ef,247,11,3031972,1741719209000,HORDE,80656780a676da58ed33eeaf2c315c14a11b12769daa9bcbe3a80caa952b304c;4816e13fefce4b0fe442f5cfc1c1d81687a36c1b9ef831061db00977e6bddeaa;5ac373a46a28820213d0b6c0bc63ee381e108c8bbcf288428f9b0f2c9920388f;cde2c0072ac6b6732bf4e3b5fe00df596c448766a31149fddc2d5bf377ef78ef;713eefb582f0968bc1f37102b547091cb720c26d0570b16bcc349ab48292ce74
571bd9cff1397b8f45920d7143b7715c9e6ad736e9d78d952ba422dd42427c5b,247,11,5118730,1741724566000,HORDE,acdbca43d1b022541c34aa6448e09d7487fa615a9f3ba2b788978f57dde48bcf;a16e6946333fb594d6f399b9206d42a4fd5fb6ba5f28cff2665e5323ee5638e9;88e3898c384b2f9fdb4b3761cf2613efac1e36e4dfbc718246a0e43e080fa79b;cf29bee0d55d0f09bd9160218498c42e30e1fd6fc4366a9eaf224da76b6f6191;c2098352ff5d10bc252f433e2c02c6cf54f6fda52847c9831a44219af8b9f57f
