hash,dungeon_id,keystone_level,duration,timestamp,faction,members
57a1c2e4a978903383950bd448a256a580bce27b0f8fb13ca2df48c1221206e2,247,11,1984451,1741501384000,HORDE,5e0b04ece0a33a191b8983b52fea5ebe7dc129d47c8c413629a99375d8572fcb;40228415509c4fa16b04bdb23b007f4dc5b9eb57525554e9c65454573586146b;c762f3b9d8f44507e5b2f651018e089ecadd2066ef333ec4ae3669a65f0962c4;4ff500983730296f5f8cb58c00b8ce40ea43d626f901f0013d8b78fbdecfd3b7;fab0d3f6446d1af1cc7c575819d5cb6a0059de1bdd760e6a547568f6469fc670
a09de246ec1592eacd59f693f428d68183bb20e995d7474fe02e5c48b0d80197,247,11,2001011,1741678392000,ALLIANCE,2a356c3f23dee17abc4144c155bf936b8c7713ee270a8cba8d5cfcb434687aa1;b3457be1e414518c3b41e2078a23da06c048cdf54f266ebfcc49eeff2702bd72;78e92297d91b9350b4bc69c0b8c50177c537f057c4e8c40d852e3f382927597d;55cad8bb0e7292eb8e529d6b23007cf76865d2e22e0dd3136a41da8b857f982a;448be0ba42265da2ad6cbce1aeed13b25d4bb76e22fa0e7b67646d640e390990
b7019442aff0ee2b3f90cb751640b164677bfc9a6b51c4e807ce98c0d9c393b6,247,11,2008151,1741591305000,ALLIANCE,5dac9f96ee5a35f44a72f21b592acf740af1001324a307eb6de665c0442b87c5;0516cabc2e628497728b0ee156189243d2e311db51b1f1b888df773d1cce32b1;210d8828496baa31bc01050050626c62845bfce9e9600da20ab79df9a7e8f25f;439899c11e8a942abecab57a9e4222883f1901e43da528ea6a79374a6d7c6de7;836455cedeab7f78540ad8b548e08acc481032be84e22c8411738fcb47e5f756
3f7902d38e94dde4f1a0c1b2b99aecfc0454c201959fe15821c14f56adbd2d6e,247,11,2011423,1741556148000,HORDE,526dbcf0054178210fb79a5bf6726da4197131fe959969e99a31f2b8699ed2dc;cff6ec8c28543fffa3078709c9b22b89a96cdd2bf6d8740c9497436dbe596819;af3a8e3c849a7042d5ee39b50f2dc355cef52546e12346148a88b9850f5e5127;4ce6487cf2cc6e55cdc0a7f4a6e8f7bf6fe7d7399c1e8dc7328849829005da16;5573652bc202ec89feda32020f05f465ee4afba8724820ce47de16db3c311e38
6af789e2ee6d06fdab543de81a63b5281f5950988ddf88dcdb7c9feb202e2b56,247,11,2013395,1741596235000,HORDE,ddd51881f026a6800ff24e9396ad9f3790671564c281651cb74ac8556889614f;6eb216fc1190dd21adf857b25e05d3cba0e9b7150e5b23f71c34a4de6d3e0ee5;664cd54d40c250a2ee83163e1b21de450ae89c981bac1c3291049f0f44ab19b2;f5128c7f97d25388b3e538649cdabd9e90edee712cf5a01b682f51a3c08eebc3;63d2b6c1d06f7300c7eeb59d5e80a8e2eb766db13e25eb6001e0a6dba503c62f
26569f72a367e3f94a8f5de3fe9156083dc764faf5a06d8191c2007512e49f7e,247,11,2032639,1741556906000,ALLIANCE,21ba788843d45e65dac110fe9b63677329a9f3bb2db8287f0c0d689421ea7eda;eecc38fc42d909a71ca6d35d29060f3e64822b80512bddef5386e33543f554fe;7518b7e165b4d3b14ca8a62780da0f9497dbc686b0561b83b41a23ef195e7138;5280f3446b9cd5c1efb5046ea40d3c0c14015cd1e1ebf5d23a8cc1c5674d391e;ee168c6cbb21514f28dd51ee292463281b97b27251e03e2b9f2aec1f1521cc86
318908295c1c2fa452f00d884094889920329b100e9324d6488d8fea1d8c2683,247,11,2036029,1741551456000,ALLIANCE,7674b7632a515e0abe0282c6579357ec2551513ac582c27a5b48d27bcb46f7e2;6230178399a3b97be55932de71d56777094a3712c76eee6fe586296bbf37bae5;ae61addcbcf8fdba3e1424e63b14754941d02e7c0f39fbd5bd4c702dff7891cd;301d3072d036773853722c3e460910d0a7a4a973841c32cc1cc7dc1cd8f614bf;b5aab26e88adcf50e14bc23105f756fb7371e89bd7df523851f523ec938d6925
cc1931c3b2fab3794d311157998457d291ba18f5777772c89d8bd800986b14a2,247,11,2036315,1741479110000,HORDE,ffa31226c346f381ef6224dadb90a853f7a636c7f12d215e9606233198f2cd17;21a9b4b94b13afad5672c04eb378823fefd082e4986d608f1bcbb1641b8c2938;a41dc4390131d4abc2cf08cafe5b1788c4235e3b4a1ac92277b240b0b1ee7e81;2729166f20e5feaaccd46c766b0030769c9699e532b44a5d24ec260d490e9167;59fc4fa3b26524a2f21ef06c3643007cf7462670d54316b9330b0745ad5cc144
5b9c8f6ecfd19b483cd44875c6e4aaead9eeb8cef431fae07e9c1d65b5c37dc2,247,11,2038833,1741632052000,ALLIANCE,863d5c3ee43bbfa8616fcb44072d986e2e1d357da72fb0b3fbdffc9d58f8a58a;d0b0d774e9686b1a3e6f6742a6cd30e4901725535cc209dbe1cd285dd807b67f;ff4af33c9f284d6861d1e69c78ecddac7cd23015a75258f42673f478048fe6d2;696ee82ea30bdafd26d05c240fa0cb0370fd0e3fae2c310e10bff70cd18174c9;33302df0f1c279dad9f66d8914082f08c9b4c5d3e242cd75eb26a4cb49c7a3b7
71064542c37bcfe856441e2a0d1566413aa40bb3f0d47c780288220f00cbe348,247,11,2040203,1741531794000,HORDE,d73a182f8c0af1ffe85efc0711ac965e0005e74542a643d7c0400d9d45a0a899;6b9e652ecd512f35c6594db27dd884b5c2296551b0dbee8aaccc32d4d2316f47;50ee8dfd07e5c0f70a67794859f6c3fafedc3af9f7596334d13f63b038efdf05;b027a3f6755eef68f70039f146d6403a0864124a2095ad1dc2ae0673f3d1524b;c17ab1dabfca87312a4982510360b854065b80f12962dfc4ea8ae93fd8102589
ebb414c9e00b5f86b730e5e58b9e2a894f873097935dab682aa939cd14897fdb,247,11,2044900,1741502044000,HORDE,f3736cc7f4bc98a5fa131ae7cf57116d6022266fc1ef3acb39180a872e2362ff;193e768c2b619f68cf4833b8621835c8f3d3789ed5c5a6731c12d4f875dced5a;82156b284f5e38ba0e93be50786b91cdcd33bd847001e062958c7a279944d703;461fc8a8209fdb9c818bad033ee4033ce483203dee0f9e4f954b00614832b314;1e685c5baf7976301072e5b6e61d9e9dc8a430492c3021c95c1c167bcba21336
457c2a7a770851f57086a7010d5a525d4875cb706699d79b8557e860f926397a,247,11,2046272,1741460638000,ALLIANCE,f0fe1a800cac0fe381b37c178f1d04633fdb89dfc42ea7237da6115942db243a;e1d825b022770300f5cfcaaa33894946864240a31bbd509276d14091db266c6a;dfc3e175e85a81ad97053cef8040495fd2db3066b2566174145abceb152ffc2c;b76aae390ff359d58efcd23ddca4a92f90e936e21e088340cadbb91bbdccab2b;54ff939792a9031e06069c1ab5d43bdadb979431ebdd6e5ea32c974ed0fa1394
2722cd1470c4a82a0239ec5cb073cddc9e8edc474df90c3ff3adec976f5e4345,247,11,2047135,1741608305000,ALLIANCE,14c8ce7417e87758d30e27874772f364dc0a64406c80226eee79eee6d03efa1c;eaa968a322c322d0846f5dd309211db69716d620570914cfdd63f411c8b8f416;94b5a82a8fb023b19623ba4d8be90a408b3d278fc3e79f847ebaecf5838939bf;ce8540638478d8e17beb18879a5ee38649669e2fc0b5c1076fcf965e27cf5fe4;7082f30758469197fd244e298b27bf1489d6a9e5ce673c9186da1c5a970e2606
